,label,sentence
4764,0,그럼-
4765,0,"예, 우리는 다시 무료로 할 것입니다. 죄송합니다."
4766,0,거품 황제. 뻐꾸기
4767,0,지금까지는 끝났지 만 읽을 수는 없습니다.
4768,0,집에서 손을 씻을 수 있습니다.
4769,0,너 꽤 유명하다며? 신문이나 인터넷에서 난리 날 텐데….
4770,0,약 11 명의 인질…
4771,0,이번 주 토요일에 할 거예요.
4772,0,만점이나 받으셔!
4773,0,어떤 사람들은 옳을 지 모르지만 왜 멈추려 고합니까? ???
4774,0,한국에서는 법을 아는 사람들과 법을 알고 싶은 사람들이 가장 무서운 괴물입니다. .
4775,0,곤 석. 어디서 그런 못된 것만 배워서. 
4776,0,글쎄.. 과장급은 좀 더 줄라나? 
4777,0,가져.
4778,0,네… 잘 받았습니다. 문제 없습니다.
4779,0,"응, 그거 분명 딴 가게 일 거야. 점장님은 다정한 구석이라곤 하나도…… 아야!"
4780,0,잘 부탁드립니다. 당신이 어딘가에 가지 않도록 당신을 붙잡을 것입니다.
4781,0,만원….
4782,0,집에서 온 전화였습니다. 아무도 집에 없을 것입니다.
4783,0,허. 이것 좀 더보세요. 안녕히 주무세요.
4784,0,맞아. 남자친구랑 결혼시킨다고 2천 필요하다는데 아시면 큰일 나지.
4785,0,현대국어에 과제 같은 거 안 나가거든요?
4786,0,나는 약 6 개월을 배웠다. 오늘부터 수업을들을 수 있습니까?
4787,0,왜 제 말도 안 듣고 환불해 주셨어요?
4788,0,나는 3학년 때 이곳으로 돌아왔기 때문에 생태 체험에는 참여하지 않았어. 졸업 앨범에 실렸으니까 그런 행사가 있었다는 사실 자체는 알지만.
4789,0,저도 잘 모르겠어요. 둘이 며칠째 회사에 틀어박혀 잘 들어오지도 않는데….
4790,0,물론 그 이상의 가치가 있으므로 결혼하십시오.
4791,0,직접 만나고 싶습니다.
4792,0,아휴. 내 딸 때문에 친구 회의에 나가는 것은 지금 매우 물입니다. 정말 우울 했어
4793,0,여기 가서 내 얼굴 봤니? 장로?
4794,0,그럼 집에 갈게 이것 뒤에 좋은 시간을 보내십시오.
4795,0,그럼 내 이름이 미 호야?
4796,0,죄송합니다. 제 능력의 한곕니다. 이해해 주십시오.
4797,0,죄송 해요. 사과드립니다 돌아 왔어요…
4798,0,"맞아 맞아! 게다가, 뭔가 그런 위기를 극복하는 쪽이 더 친해지게 된다, 같은 거!"
4799,0,운동 기구는 내가 가져올게. 근데 점심 식당은 예약됐어?
4800,0,"잡히면 골치 아파요, 재수 없으면 같이 파묻히는 수가 있다고,"
4801,0,자요. 도착해서 깨울게.
4802,0,둘 다 안마를 좋아하나?
4803,0,나도 없어.
4804,0,스트레스 위염입니다. 스트레스를 받아야합니다.
4805,0,"어. 어휴, 얼굴에 괜히 이런 건 칠해서."
4806,0,"지난주에 병원 갔잖아, 병원에선 뭐래?"
4807,0,그니깐 너 꺼 뭐냐고.
4808,0,어렸을 때는 혼자 생각하거나 글 쓰는 것을 더 좋아했어요. 그런데 동아리 활동을 하면서 많이 바뀌었어요.
4809,0,됐어. 도와줄 필요 없어. 혼자서 할 수 있어.
4810,0,그분을 잘 아십니까?
4811,0,네. 그럭저럭.... 당신도 잘 지냈습니까?
4812,0,그냥 못하겠다고 해야겠지?
4813,0,"그렇네. 적어도 일반 학생보다 원래 유도에 대한 관심은 있던 셈이니, 들어와 줄 가능성은 커지겠는걸."
4814,0,춤추자.
4815,0,뭐 좀 좁긴 해도 너희 둘이 잘 만한 데가 있긴 있으니까 뭐.
4816,0,매장되지 않은
4817,0,그래요? 그러면 여기서 헤어져야겠네요.
4818,0,죄송하지만 내일 저녁에 만날 수 없습니다.
4819,0,그렇게 요? 그는 같은 것입니다? 부모님은 몰라서 재혼하고 살고 있습니까? 중학교 때 껌을 씹고 침을 뱉었습니까? 3 년 동안 일한 남자가 다른 여자를 좋아했습니까?
4820,0,해커 삼성으로 오려나???
4821,0,어! 자기야! 지금과? 아기 데리고 오느라고 힘들었지?
4822,0,"내 편지, 왜 대답하지 않니? 읽어 봤니?"
4823,0,그럼 어떻게. 학교에서 사고 치면 아마 퇴학당하기도 전에 우리 엄마한테 맞아 죽을 걸?
4824,0,하 .. 내 말을 들으면 미안합니다. 주인공으로 소설 쓰기
4825,0,어디서 얘기하고 있니?
4826,0,나는 지금 안전한 사람이 되려고 생각합니다.
4827,0,내 동생은 양심이 없다
4828,0,이 상황에서 지금 중요한가요?
4829,0,허... 그런 감성도 있어요?
4830,0,그걸 어떻게 마셨어요?
4831,0,그럼 됐고. 그리고 혹시 언니가 집 얘긴 안 해?
4832,0,요청할 때 거부 할 수 없습니다.
4833,0,찜질방에 있습니까?
4834,0,큰 ~ 좋아.
4835,0,어때? 더 존경스러워?
4836,0,어이. 도무지 적정선이라곤 없는 당신. 이리 좀 와봐.
4837,0,아버님 교감 선생님이랑 극장 가셨다는 거 진짠가요?
4838,0,괜찮습니다. 얼마 전에 아르바이트를했는데 돈이 많이 들지 않아서 저축이 많아서 사용해야합니다.
4839,0,아니요. 세탁은 저 세탁기로 직접 하시면 돼요.
4840,0,엄마·아빠도 보고 싶고. 엄청 좋은 취직자리 있다. 그래서요. 히히
4841,0,"아니요, 모기가 취한 것은 재밌습니다. ㅏ. 어, 알았어 나는 잡았다"
4842,0,누가 많은 돈을 유출 했습니까?
4843,0,당신은? 요리 훈련에 외상이 있습니까?
4844,0,메르켈이 알고 보니 무슬림?
4845,0,어젯밤 전에 이미 풀려났습니다.
4846,0,앞으로 오해하지 마십시오. 그가 돌아 오는 것을 다루지 마십시오.
4847,0,당신은 무엇을하려고 했습니까?
4848,0,무슨 시간을 비워?
4849,0,"예, 왜 기분이 좋지 않습니까?"
4850,0,"네, 알겠습니다. 계획안이 완성되는 대로 보고 드리겠습니다."
4851,0,독일에서 탈출하는 데 도움이되는 사람의 눈먼 얼굴을 발견하십시오!
4852,0,아니?
4853,0,하하하 그래서.
4854,0,어 ~!
4855,0,야! 형이라고 한번 불러봐라!
4856,0,그냥 조용히 여생 보내시길 바랍니다!!!~
4857,0,그곳에…
4858,0,토트넘 올해는 좀 넘자
4859,0,아니… . 껌을 씹고 싶습니까? 아 ~하세요.
4860,0,아. 아니에요. 
4861,0,다시? 몇 주 전에 고쳤습니다.
4862,0,나중에 말해 줄게. 그때부터 나는 명확한 두 번째 함정을 설치했습니다.
4863,0,"아니요, 아직 준비 못 했어요. 카메라는 친구에게서 빌릴 거예요."
4864,0,그런 곳이라면 다시 발붙일 생각도 없습니다.
4865,0,왜 갑자기? 접 었어?
4866,0,"미안, 기다렸다"
4867,0,내용 자체는 약간 건강에 좋지 않지만 볼만한 가치가 있다면 가볍게 보는 것이 옳고 끝이 너무 슬프습니다.
4868,0,"당신 때문에, 나는 두 컵의 쌀을 먹을 것 같아요."
4869,0,예. 그런 다음 조심하십시오.
4870,0,"괜찮아. 글쎄, 내 친구 중 하나를 두려워하지 마십시오."
4871,0,이봐 요 .. 정말 서둘러 요. 문제가 있다고 가정 해 봅시다.
4872,0,내 편이되어서 반가워
4873,0,미안해요. 여보.. 당신 집이 이렇게까지 흐트러져있는 건 처음 봐서… 전 영락없이 누군가 침입한 줄 알았거든요.
4874,0,"이그... 바보. 야, 그게 고백이냐?"
4875,0,글쎄…. 특허는 졸업했나?
4876,0,나토 어찌냐.... 이슬람 국가 세력 더 넓어지겠네….
4877,0,일단 무슨 일인지 들어 보기로 할까?
4878,0,예 고객님. 잔고 부족으로 이번 달 고객님 카드값 일부가 연체돼서 안내 전화 드렸습니다.
4879,0,시작.
4880,0,바람이없는 것 같습니다
4881,0,아버지. 당신을 볼 때마다 느낍니다. 왜 그것을하고 있습니까?
4882,0,삼성에 제목을 입력합니까?
4883,0,"아니요, 원하지 않는다는 의미는 아닙니다."
4884,0,왜 오늘은 그 처녀가 안 보여?
4885,0,제대로 해본다며.
4886,0,궁금하니까.
4887,0,아르바이트에 대한 전화를 보았다.
4888,0,"아뇨, 계단을 because니까"
4889,0,너 낼 출근 안 해도 돼?
4890,0,왜 갑자기….
4891,0,그게 좋겠네요. 그렇게 해야겠어요.
4892,0,"차장, 그래도 결재가 날 때까지 기다려야 하지 않을까?"
4893,0,연령대를 살펴보면 회의를 계획하고 준비한 것에 대한 보상이 아니 었습니다. .
4894,0,해당 중소기업은 어디요~~
4895,0,그래서? 뭔 말이 하고 싶은건데 또?
4896,0,미친 아내와 미친 남편과 미친 여자
4897,0,못 막아서 미안해
4898,0,괜찮아. 어쨌든 앞으로도 최선을 다하겠습니다. 최선을 다해
4899,0,아 나…
4900,0,네
4901,0,제이티비시는 최순실 태블릿 해명 안 하나요???
4902,0,"… 예, 갑자기 병원은 연장되어 있습니다."
4903,0,알면 반말을 하지 말던가. 
4904,0,그래서 당신은 무엇입니까?
4905,0,근데 아버님은 왜…. 안하세요?
4906,0,취소 할 수 없습니다. 당신이 그것을 지불했는지 알아보십시오. .
4907,0,"이런 식의 소문은 단순한 소문으로 끝나지 않는 경우가 많아. 주변에서 마음대로 소란을 피우다 보면 결국 괜한 참견을 하는 사람들도 나오고, 질투나 악의로 인신공격을 하는 사람들도 생겨. 나는 처음부터 관계된 사람이 적다 보니 별 피해는 없지만……."
4908,0,조선 시대에도 중2병은 있었다.
4909,0,다음에 투표해야 돼
4910,0,"아니, 그래도 있지. 인간이 거기 맞춰줄 필요는 없다고 생각하는데."
4911,0,열심히 일하기 때문에.
4912,0,"거기가 가장 안전하고, 거래도 간단하거든요. 보통 패션쇼가 끝나면 바로 쇼 의상들을 판매하는 마켓이 열려요. 그럼 접선 책이 제가 입었던 의상들을 구매하는 거죠.  지금까지 늘 이렇게 거래해왔어요. 마약반 눈도 속일 수 있고,  걸리더라도 디자이너가 누명을 쓰니까.  "
4913,0,그렇지 뭐! 
4914,0,국민 공영방송을 바꿔야 할 듯
4915,0,넌 이제부터 내 손님이야. 부모님 돌아오셔서 갈 곳이 생기기 전까진 절대 이 집에서 못 나가. 알겠지?
4916,0,할리우드를 따를만큼 충분하지 않습니다. .
4917,0,갑니다
4918,0,출퇴근 시 한여름 찜통더위여도 무조건 긴바지 입어야….
4919,0,바보니까 바보라 그러죠.
4920,0,메모리에서 희미하게 빛나는 이미지가 압축되어 점차적으로 바뀝니다. 불안과 걱정을 갖는 것은 진정한 처벌입니다.
4921,0,고장 났나요? 여기서 볼 수 없습니다. 나는 들어가야한다고 생각한다.…
4922,0,"아니요, 너무 비싸서 안 샀어요."
4923,0,퇴원 료가 없었어야합니다. .
4924,0,"음, 배고프다면야 별수 없는 일이로군. 마음껏 먹어라."
4925,0,"사람은 이 안을, 안을 보는 거야, 인마! 겉을 보는 게 아니고!"
4926,0,SBS가 허용되고 기록됩니까?
4927,0,닭 튀김
4928,0,작년 시즌엔 앤드루스 실책 남발해서 바로 탈락하더니 올해는 오 도어가 끝내기 실책 크크크
4929,0,굳이 제가요?
4930,0,번호는 나중에 만나서 채우면 되지.
4931,0,커피 숍에서 배우가 사용한 커피 컵과 옷을 볼 수 있습니다.
4932,0,"아니요, 기본적으로 관광지가되는 데 관심이 없기 때문에 어디에 있는지 모르겠습니다. 가고 싶은 곳으로 가십시오."
4933,0,예? 그럼 가자
4934,0,"나는 200 원이 없다, 그것은 가격이다. ."
4935,0,형제… 식당가는 길에 교통 사고가있었습니다.
4936,0,스스로 먹는다고 상상할 수 없습니까?
4937,0,나는 가게에 가서 운전사를 보내고 택시를 탔다. 휴대 전화를 가져 오지 않았습니다.
4938,0,수리를 시작한 지 약 2 주가 지났습니다 ...? 한 달 더 손을 봐야 할 것 같아요.
4939,0,검사 결과 통보받았어요?
4940,0,"아 참… 어제, 네 엄마가 친구들하고 여행 좀 갔다 온다고 얘기한 걸 내가 너한테 말 안 했구나."
4941,0,솔직히 무엇?
4942,0,어 ... 아니요 훌륭합니다.
4943,0,한겨레가 사고있는 신문입니다.
4944,0,구미호가 별걸 다하네.
4945,0,이상한 소리도 봅시다
4946,0,연영에는 없습니다.
4947,0,나는이 병에 걸렸으나 안구가 심했다.…
4948,0,애정을 표현합니다.
4949,0,내 차 내줄 테니 타고 가요.
4950,0,무슨 그런 말을….
4951,0,내 책상 넘어오지 말라니까요. 넘어 오지 마 넘어 오지 마.
4952,0,"그것은 수용의 문제이지만, 주최자가 제공 해야하는 것은 아닙니다. …"
4953,0,미키 마우스 회사를 찾으십시오.
4954,0,어디 도깨비 없나?
4955,0,당신은? 그럼 먼저 갈 게요 여보세요.
4956,0,"스토커라고 의심할 때는 연제구, 이혼녀라고 너무 쉽게 가는 거 아냐."
4957,0,"알았어, 뭐. 알바도 없어서 한가하니까."
4958,0,괜찮아 ... …
4959,0,나에게 할 말이 있습니까?
4960,0,"어이, 아가씨. 그렇게 한가운데 앉아있으면 방해되잖아."
4961,0,"부모님의 마음을 모르겠습니다. 그리고 당신이 부모가 된 적이 없어요.
당신이 결혼하고 부모가 된 후에 말하지 않습니까?"
4962,0,난 갈 수 없어
4963,0,"아뇨, 장인이라고 해봐야 기술자하고 무슨 차이인지도 모르겠고 흥미도 없는데요."
4964,0,학교 다녀왔습니다.
4965,0,일단 지금 오고 있는 버스를 타고 시청으로 가셔서 거기서 버스를 갈아타세요.
4966,0,설마 그런 남자가 어딨어.
4967,0,월급의 반은 무조건 저축하고 쓰던 지하면 몇 년 지나니 통장에 몇천이 모이긴 하더라
4968,0,야 내가 진짜 그동안 연락을 못 할만한 사정이 있어서 그랬는데.. 아 타지에서 만나니까 이렇게 자유로울 수가. 저녁 약속 있어요?
4969,0,나는 당신이 당신의 친구 중 어떤 종류의 아이인지 알기 위해 눈을 감았습니다.
4970,0,"두고 보세요, 아버지. 잘할게요. "
4971,0,1 층 안내 데스크로 이동하십시오. 거기 가면 자유롭게 빌려줘 하지만 일이 없어서 빨리 가야합니다. 사람들은 많이 빌 렸습니다.
4972,0,그래요…. 당신 말 일리 있어요.
4973,0,예. 예. 바쁠 때 자주보기가 어렵습니다. 모두 풀어 봅시다.
4974,0,아뇨 펜싱 또는 집…
4975,0,아… 학비를 지불해야합니다. . 아빠. 일부 학교 경비…
4976,0,걔는 오늘부터 학교 안 간다니까.
4977,0,왜 해외에 가고 싶니? 아무것도 도움이되지 않습니까? 내가 없기 때문에 평화 롭지 않습니까? 내 전 여자 친구가 결혼을한다. 좋네요
4978,0,오셨어요.
4979,0,후진 넣고 풀 액셀러레이터!!!
4980,0,유령의 집에서 나오는 유령이 무서워? 무서운 남자 야
4981,0,어딜 가자고요?
4982,0,이 하나. 이거 받아
4983,0,"글쎄, 그것에 대해 이야기하십시오."
4984,0,안돼. 나 점심시간이라 다시 들어가 봐야 해.
4985,0,"첫 월급 타면 이자 쳐서 갚을게요 이만 원만 응? 이만 원만, 네? "
4986,0,그동안 나는 소리가 좋았습니다. 나는 주제를보고있다.
4987,0,그래? 바쁘다더니 그래 주면 우리야 고맙지. 해선에 빨리 예약해.
4988,0,"치, 벌써 네 구슬이 기반은 빨아먹었던데. 조금만 더 있으면 아예 다 뺏어 먹을 걸. 너 그 구슬 도로 가져갈 거지? 그러면 그 남자는 죽을걸."
4989,0,여긴 뭐하러 왔니. 
4990,0,당신은 무엇에 너무 흥분합니까?
4991,0,예 곧.
4992,0,여행은 어땠어?
4993,0,일이 잘못 되더라도 모든 책임을집니다.
4994,0,왜 모델이되고 싶습니까?
4995,0,다른 사람에게 관심이없는 자녀가 왜 도움이됩니까? 왜 너 때문에 나에게 해를 끼치고 싶어?
4996,0,세상은 넓고 넘칩니다.
4997,0,요즘 왜 그렇게 바쁘니?
4998,0,아뇨?
4999,0,그렇기는 하지. ……그래도 그녀처럼 되는 게 바람직하다고 말하지는 않겠다. 그 아이는 그 아이 나름대로 본인의 장점을 살리면 되는 거니까.
5000,0,팔뚝 산만
5001,0,왜 그래? 방금 하나님 께 열심히기도했습니다
5002,0,야! 내 말 안 들려? 빨리 전화하라고 했지! 
5003,0,아니. 방금 사용 했으므로 떨어 뜨 렸습니다.
5004,0,그건 아니지. 야. 옷을 좀 노티 나게 입어봐. 맨날 애처럼 막 입고 다니니까 더 그러는 걸 수도 있잖아.
5005,0,"아, 아냐. 됐어."
5006,0,나 몰라요? 아저씨 뉴스나 신문 안 봐요? 
5007,0,"죄, 죄송해요. 아무것도 아니……."
5008,0,단서가 될만한 게 있습니다. 용의자의 카드 명세들엔 여자가 주로 사용하는 물품과 브랜드가 자주 눈에 띄었습니다.  
5009,0,"당신의 아버지는 범죄에 연루되었을 수 있습니다. 아니, 말로 옷차림을 그만해 당신의 아버지는 회사의 돈을 이용했으며, 그것이 밝혀 져서 도망 갔을 수도 있습니다."
5010,0,어째서.……약 같은걸.
5011,0,그렇긴 한데… 어떻게?
5012,0,누가 나한테 고소공포증 낫게 도와줄 거라고 말하면 이렇게 짜증 낼 거 같거든.
5013,0,다용도실로 옮기면 되죠?
5014,0,내말은.
5015,0,더 비싸지 않습니까?
5016,0,저희 호텔은 바다가 보이는 방이 오만 원 더 비쌉니다. 괜찮으세요?
5017,0,너무한 말투네…….
5018,0,이 정도라면 그냥 구속감이네
5019,0,너희도 천안문 앞에서 촛불시위 해주리?
5020,0,남자친구가 그래도 괜찮대?
5021,0,가. 내가 사줄게.
5022,0,곧 말할 수 있을 것 같아. 나 싫어하지 않는댔어.
5023,0,저.... 저기. 
5024,0,"내가 뭐, 관절이 시원찮아서 바깥바람도 같이 못 소주고, 기껏 해 줄 수 있는 게 이거다."
5025,0,시켜주십시오. 
5026,0,그러나……
5027,0,빨리 가방이나 갖다줘요. 
5028,0,"그래, 그래, 피곤한데, 얼른 들어가 씻고 쉬어."
5029,0,어제 전화가 좀 이상 했어
5030,0,길을 찾을 수없는 새끼 병아리 같아
5031,0,여보세요. 이 작품은 매우 인기가 있습니다. 왜 그렇게 생각하십니까?
5032,0,Mr. Au- 이것은 아닙니다. .
5033,0,저기… 밖에 날씨가 상당히 춥다.
5034,0,그게 다야
5035,0,"저 아버지한테 버릇없게 하는 줄 알아요, 그런데.. 아버지 저 성인이에요."
5036,0,수술해도 괜찮습니까?
5037,0,왠지 딴생각을 하시는 것 같아서.
5038,0,내가 버렸는데. 왜요?
5039,0,그걸 실행하려고 나를 여자친구로 만들 생각은 없냐고 물어본 거야.
5040,0,그러나 많은 사람들이 있습니다. 왜 축구가 그렇게 나빠? 뭐가 문제 야 ???
5041,0,아… 예? 오 예. 지난번 병원에서 여자 친구를 봤습니다. 맞습니까? 긴 머리… .
5042,0,그냥 거래 업체. 뭘 그렇게 물어요?
5043,0,나는 친구가되고 싶었다. 구슬이 여우 냄새가났다.
5044,0,당신은 국가를 알고 있습니다.
5045,0,"아하, 그런가요~"
5046,0,왜? 겁나냐? 겁날 짓을 왜 해??
5047,0,괜찮아. 지금 수업을 들으시겠습니까?
5048,0,그건……. 술먹고 농담한 거지. 
5049,0,맑은 하늘에 비가 내림으로써 누군가의 발목을 잡는 이유는 무엇입니까? 왜 왜!
5050,0,하.. 옷차림이 그래서 그런지 당신 안 같네. 낯설어요. 
5051,0,이것이 당신의 명령입니다.
5052,0,"안 헤프고 좋은데, 뭐. 난 여자가 너무 헤픈 거 싫더라. "
5053,0,받기 싫대요. 
5054,0,곧 나올 겁니다. 조금만 더 기다려 주세요.
5055,0,음 .. 연구하고 있습니다. 생명 과학을 향해 공부하고 싶습니다.
5056,0,지금 주문할게요. 그런데 집에서 받을 수는 없어요?
5057,0,"그녀가 아니에요, 그것은 당신에게 달려 있습니다. 놔둬"
5058,0,괜찮을 것 같아요. 당신은 관대 한 척하면서 미쳤어 요!
5059,0,언니는 나한테 문제만 생겼다 하면 그 원인이 다 남자라지?
5060,0,"그래서, 어때? ……그런 식으로 행동하길 권했던 건, 너잖아?"
5061,0,"자, 이것은 직렬이며 병렬입니다. 거기 넣어 라인을 연결합니다."
5062,0,그래서 우리의 발행인이 최고입니다.
5063,0,왜 모두 미인이라고?
5064,0,요기.
5065,0,오해야. 너 뭘 걱정해..? 네가 얼마나 소중한데. 넌 내 가장 가까운 사람이야. 난 평생 니가 필요하다고. 
5066,0,역시 언니는 아니구나.
5067,0,아무튼 피하는 건 맞지만 싫어하는 건 아닙니다. 그러니까 그동안 오해하게 했다면 미안합니다.
5068,0,죄송합니다. 늦었어요?
5069,0,어떻게해야할지 궁금합니다. 나는 누구입니까? 저는 변호사입니다.
5070,0,예? 나도 가고 싶지만 이번 달까지는 시간이 없습니다.
5071,0,예. 오늘이 올지도 몰랐습니다.
5072,0,다른 신발. 없습니까?
5073,0,오히려 나는 매우 실망했다.
5074,0,그 남자들 다 잡아 결혼할 거 같으면 수십번도 더했어요.
5075,0,종교에 열심이라면 대답이 없습니다. .
5076,0,"쟤가 사모님이야? 그리고 그 기사가 왜 맨날 나야. 돌아가면서 하기로 했잖아. 암튼, 난 몰라. 나 지금 쟤 운전 가르칠 시간 없어. "
5077,0,아.. 그럼 나갈게요. 집에서 봐요. 
5078,0,무섭단 말이야. 거기 잠시만 있어. 쥐만 풀리면 나갈게….  
5079,0,벌써 가?
5080,0,"그래요, 다음부터는 그렇게 피곤한데 억지로 기다리고 그러지 말아요."
5081,0,네. 차로 10분만 가면 유명한 식당이 있어요. 제가 알려 드릴게요.
5082,0,아직….
5083,0,여기서 일하기위한 조건은 무엇입니까?
5084,0,지금 기웃거리고 있잖아요.
5085,0,어디 갔었어?
5086,0,당신은 너무 피곤합니다. 허…
5087,0,원할 때 누구를보고 싶었습니까?
5088,0,어떻게 알고 찾아오셨어요?
5089,0,어제 지진으로 다친 사람들이 많이 들었어요?
5090,0,꽉 조여서는 안됩니다
5091,0,그러니까 기본생활비는 늘 고정적이고 이번 달만 아버님 이벤트 때문에 그런 건데….
5092,0,가장 쉬운 방법은 예술을 공부하는 것입니다.
5093,0,하지만 미디어 학부 콘텐츠 디자인학과는 지금 네 성적으로는 에스컬레이터라도 무리야.
5094,0,많이 잤어.
5095,0,죽어도 결혼은 하고 죽어.
5096,0,"우선, 장소 결정이 시급합니다. 직원이 참석할 수 없는지 확인하십시오."
5097,0,그것은 트럼프와 닭과 같습니다.
5098,0,얼마나 더?
5099,0,내 쪽에서 만나준다고 말하면 좀 오만하게 들리겠지. 하지만 그녀 쪽에서 만나준다는 것은 지나치게 겸손한 것 같고. 아무튼 연인 관계는 아니야.
5100,0,"굳이 설명하자면, 얼굴은 예뻤고 성격은 조신했지."
5101,0,"아, 그러면 20분 후에 출발하는 기차가 있어요."
5102,0,오늘 특별한 준비가되어 있습니다.
5103,0,"좋은 동생을 뒀더군. 내게도 저런 누이동생이 있으면 좋겠다는 생각이 살짝 들었다. 아, 물론 시누이가 됐으면 좋겠다는 뜻은 아니다."
5104,0,절에서 기르던 삽살개인데 어젯밤부터 저렇게 짓습니다. 그나저나 어젯밤에 한 청년이 다녀갔는데 아마도 삼신당에 들어온 모양입니다. 
5105,0,방에 있다고 생각합니다.
5106,0,쉬다. 그때.
5107,0,"당신이 오늘 나를 보지 못했다면, 나는 크 았을 것입니다. 감사합니다."
5108,0,아무래도 수상해요. 이 사람 조사해 주시면 안 돼요?
5109,0,먼저 나가서 차를 세우고 천천히 나가십시오.
5110,0,집에 와서 기다리지 않기를 바랍니다.
5111,0,이제 진짜 시험 잘 봐야 해?
5112,0,라면 쏴?
5113,0,"형님, 고등학교 들어가면 어떡해야 여자들한테 인기가 생길까요?"
5114,0,"알다시피, 당신은 일주일 전부터 연말 특가를 벗어났습니다."
5115,0,아! 아빠. I. 이번에 집에 가고 싶니? 당신은 자신의 권리입니다.
5116,0,일본으로 돌아간 거 너무 궁금하다.
5117,0,의료용 Dragra는 KBS Real입니다
5118,0,그는 말을 갔습니까?
5119,0,학생을 저장하십시오.
5120,0,이번에는 변기 커버를 내리고 튀지 않도록주의해야합니까?
5121,0,"선생님, 미래에 심심하다면 전화주세요."
5122,0,"시끄러워, 남이야."
5123,0,"어, 조심해야 되요. 방금 저희 쪽으로 총구 겨눴어요."
5124,0,"왼쪽 날개의 붉은 색 또는 부랑자, 일반 대중이 좋아 보입니다."
5125,0,이 남자는 진짜가 될 수 없습니다. 이 개년은 정말로 존엄하게 잘립니다.
5126,0,아버님도 내일 힘쓰시려면 오늘 푹 주무세요.
5127,0,그러게 말이에요. 예식장 직원들인데 밀린 월급 때문에 그런대요. 빨리 정리한 대더니 지금 예식 1시간 전인데 뭐 하는지 모르겠네! 진짜. 부도 얘기는 뭐예요?  
5128,0,치사하다. 그래서 너만 세배로 돈 불리겠다고?
5129,0,"그리고 몇 번이나 끝났습니까? 10 시가 넘습니다. 집으로 돌아 오십시오. 왜 전화를 끊었 어? 엄마 당신은 당신과 말을하지 않으면 걱정하는 것을 알고, 왜 그렇게 생각하지 않습니까?!"
5130,0,제가 틀렸었네요. 지금 수정했습니다.
5131,0,대표님 공대생이 맞네요.
5132,0,여동생은 무엇을 할거 니
5133,0,콩밥이 나오고 콩이 나오지 않습니다. 요즘 날 먹여 줘
5134,0,"글쎄…, 사이좋은 클래스메이트, 그거 아니야?"
5135,0,그런 애? 그런 애가 뭐? 부모님이 각각 재혼해서 나 몰라라 사신다는 거? 중학생 때 껌 좀 씹고 침 좀 뱉었다는 거? 3년 내내 공들였던 녀석이 딴 여자애를 좋아한다는 거?
5136,0,Park Bo-gum…와 비슷한…
5137,0,형은 왜 모델이 되고 싶어요?
5138,0,삼성은 큰 모델 아이폰입니까? 붙일 때 Plus 모델과 비교할 필요가 없습니까?
5139,0,위험 해요 혼자 오세요
5140,0,큰일 당하지 않으셔서 제 마음이 조금은 가볍습니다. 감독님. 
5141,0,나가시는 소리 못 들었는데요? 
5142,0,비켜.
5143,0,아! 석 장 살 걸 그랬나요? 
5144,0,콱 그냥.. 너 오늘 우리 딸 좀 봐라! 오늘 너희 형수 좀 늦는데 나도 약속 있고 혹시 회사에 천만 원 있냐?
5145,0,내가 왜 저기 있냐?
5146,0,애인이 없다니까 긴장감이 떨어지네. 난 긴장감 있는 게 좋은데. 저번에 바둑 좀 둔다고 하지 않았나? 우리 한번 둬볼까요?
5147,0,그 여자 때문이잖아. 아니야?
5148,0,아…. 안 그러셔도 되는데….
5149,0,그래? 집은 어디다 얻어준 데?
5150,0,먹고 있어. 
5151,0,멈춰.
5152,0,나는 휴면 상태이므로 빨리 가십시오.
5153,0,진짜 어릴 때 산타할아버지 진짜 있는 줄 알았는데 알고 보니 진짜 산타는 부모님임
5154,0,"회장, 너도 오도록."
5155,0,"그러셨어요? 바쁘신 게 좋은 거죠, 그럼요."
5156,0,그러나 모발에 노출 된 헤어 라인은 흰색이며 미세합니다.
5157,0,"치이... 음악제 나간다는 곡 다 만들었어? 다 만들면 들어봐 주기로 했잖아, 내가. "
5158,0,하지만…
5159,0,나와 함께 저녁 식사를하는 것이 좋습니다 ~
5160,0,엘리베이터와 가스관에 화염이 퍼지고 있습니다.
5161,0,차우찬은 해외 or 삼성이라고 하지 않았나?
5162,0,우산 들고 나가 비 안 오면 쪽 팔리니 누가물어보면우산이아니라양산이라전하여라
5163,0,졸려.
5164,0,아…. 학원비 받아야 하는데…. 아빠. 학원비 좀….
5165,0,눈과 눈으로 마주 보자.
5166,0,어~
5167,0,당신은 여기에 있습니다. …
5168,0,유원지에 사람이 많지 않아도 중요하지 않습니다.
5169,0,만원…
5170,0,친박이라는 종자들 라임 탄핵 후 일거에 정리해야 할 것
5171,0,횟수도 중요하지만 좋은 칫솔을 사용해서 잘 닦는 것이 더 중요합니다.
5172,0,아 ~ 저것은 ... ... 이제 끝났습니다.
5173,0,당신은 여전히 그것을 좋아하지 않습니다. 내일 떠나나요?
5174,0,오빠 안 자고 뭐 해? 오빠 거기 있어? 대답해….
5175,0,놔두세요. 제가 알아서 할게요.
5176,0,"그렇네, 완전히 극과 극이야."
5177,0,지금은 정신이 없어요. 조금 침착합니다. 보자
