,sentence,label
419,조금 뛰는 것도 유산되나요?,5
420,물만 먹어도 우린 죽는다….,2
421,그때 좋아했던 사람한테 연락 와도 아무렇지 않아?,4
422,죽지 않는다면 내가 하고 싶었던 일을 대신해 줬으면 하는 건가.,4
423,오죽 급하면 내가 방송국까지 왔겠냐. 나 그중에 찍은 애 있단 말이야. ,4
424,응.…… 이상한 애였어.,4
425,피해자인 척 오졌어요 ~~~,4
426, 저도 방금 서명했어요,1
427,잘했다!!!,1
428,혼자 막 꽃단장해서 간다거나;,5
429,파장은 개뿔. 하더라 들고 와서는 ㅉㅉ……. 의원들 멍청하다 지금 자,3
430,10대요???,4
431,아니면 마음이 풀릴 때까지 가만히 기다려야 하나요,2
432,아주머니 옳은 말씀 시원하네,1
433,앞으로 저런 사람들 보면 어떻게 해야 될까요. 0,5
434,넌 손에 장이나 지져라,3
435,"무슨 이유에서인지는 모르겠지만, 왠지 정말로 짜증 나는 영화가 나왔다. 신상옥 별로.",3
436,청와대가 강남 아줌마한테 선생님 존칭 쓰며 국정 좌지우지 농락당한 건 청와대 시스템이 완전히 무너진 거다 박근혜 이 ? 지가 뭔 죄를 지은 지 몰과 하긴 그러니 나라가 이 지경 됐지,3
437, 안 맞아도? 경영쪽으로 가는 게 나은 건가요?,5
438,나에게 신이 주신 최고의 선물이라고 생각할게.,1
439,나 여드름 많았었는데 지금은 깨끗해졌고 아이크림 한번 안 발랐는데 30대인 지금도 잔주름 찾아볼 수 없지요 ㅋㅋ,1
440,다행이다. 또 충돌 일어날까 봐 10일부터 끌고 왔는데 못 들어오게 하면 더 열 받아서 뭔 일 나는데 법원 잘했네…. 잘했어. 아저씨들 고생하셨어요. 다치지 마세요.,1
441,간단한데 맛있기까지 근데,1
442, 두 마리가 제 주위 맴돌더라고요,4
443,형님 얼굴도 멋있으시고 행동도 멋있으십니다,1
444,난 좋음,1
445,너 이러다 눈 밖에 날까 봐 엄만 걱정이다. 근데 웬 안 하던 멀미를 하고 그래?,2
446,독일에서 왔다고?,4
447,알바 꺼져,3
448,뭘 그렇게 열심히 해요?,3
449,  태연 누나 이대로 가면 안티 쭉쭉 늘 텐데;,5
450,별 한 개도 아깝다,3
451,실장님이라니까 회사에선!,3
452,감사합니다.,1
453,같은 비행기에 탄 거로 되어 있는데도 이럴 겁니까?,3
454,좋은 배우를 효과적으로 살리지 못한 졸작….,3
455,지금 제가 하는 저축이 정상인데 소비가 너무 심한 걸까요?,5
456," 밥도 꾸준히 잘 먹고 건강관리 열심히 해서 좋은 모습으로 발표회 때 꼭 보길 희망하고, 늘 응원하고 빛내줄게요!",1
457,이 영화에 시간 낭비할 사람들을 위해서 양심적으로 평점을 부여하는 바이다.,3
458,공깃밥 추가해드려요?,4
459,여행이란 거 처음이거든요. 집을 떠난 것도... 이런 예쁜 옷 입고 돌아다니는 것도 처음... 음... 그리고 오! 이렇게 남자랑 단둘이….,2
460,조사 다 했으니 복제품 만드는 거 시간 문제겠군~!!,3
461,유사시 훌륭한 비상식량인데….,4
462,후손 아니 지금이 문제임,3
463,예약한 사람들한테는 기어핏2를 100% 주나요?,4
464,근데 진짜 20살이긴 한 건가???,4
465,언제부터 기다리고 있었는데?,2
466,남경필 지사 세계적인 정치인 됐네,4
467,이거 '그것이 알고 싶다'에 나온 필리핀에서 아예 작정하고 하는 한국 사람 무희 한인 납치 조직 그거 아님 ?? 설마 ..... ??,4
468,사진에 고등학생이 초딩으로 보이는 건 뭐야?,4
469, 지금 톡 보내면 빠른 답입니다….,5
470,음식에 대해 취미를 가지게 되었습니다,1
471,누나 일이나 신경 써! 병원 일에 누나가 왜 껴들어? 내가 애야?,4
472, 그동안 수고 많으셨습니다!*^^*,1
473,저거 건조 비용 5조밖에 안 된다면서?,4
474,미친 쓰레기 같은 놈,3
475,어쩔 수 없이 봤는데 최악의 영화였습니다. 30분은 멍하니…. 나머지 1시간은 방광 억제하며 힘들게 봤습니다. 0점은 안 되어서 1점….,3
476,근 5년간 사귄 여친과 어영부영 헤어지고…….,2
477,술 안 마시면 돌아버릴 거 같거든.,2
478,정말…. 킬링타임용으로 안된다….,3
479,올해 제일 하고 싶었던게 뭐였어요?,3
480,그것도 같은 위치에….,4
481,진짜 밑바닥이 어디까지니??,2
482,요리를 너무 쉽게 할 수 있게 해줘서 고맙습니다….,1
483,크크크 대한민국을 자기 금고처럼 쓴 거네,3
484,개판 이판사판 난장판,3
485,배고프면 먹을 거라며 왜 이러는 거야!,3
486,ㅋㅋ 외제 차로 어설픈 모양새 하려다가 사람 잡는 게 이제 외제 차다 매연으로 한국 공기를 더럽히더니,3
487,영화 나비효과랑 내용이 똑같잖아. 재미는 하나도 없고 시간여행으로 사랑 타령이나 하고 있어 개짜증 영화,3
488,제가 이글을 올리는 이유는 고민이 있어서예요.,5
489,흐흐흐 헬쥐... ㅋ,1
490,둘 다 추악하고 더러운 것들. 아내분 참고 사는 게 참 대단하다.,3
491,그럼 우리들도 일단 돌아가자. 앞으로 세시간이 지나면 등교 시간이기도 하고.,4
492,난 건축하고 넌 피아노 치고 있겠지.,3
493, 이제 국민이 믿을 건 국민들 자신밖에 없다.,2
494,헤픈 여자들의 어장관리와 걸레 모은 것 같은 삼류상상 영화,3
495,웬만한 주부들보다 더 요리를 잘할 듯,4
496,개정 현이 염병을 하네.,3
497,너만 빼고 손흥민 잘하는 거 다 알고 있었을 꺼야 감독 새끼야,3
498,헐…. 신천지 영세교 구원파 신자들이 맹목적으로 반기문 지지한 이유가 이거구나,3
499,이거 무슨 증상이죠?? ㅜㅜ,5
500,쌍꺼풀이 밖으로 나올까요….,5
501,감히 하등민족이 저리도 착한 독일에서 살인을 하는 거 보면 독일이 신나치주의로 가도록 유도하는 거 같다,4
502,폭력이 시작되면 끝내야 하니까 끝임,5
503,축하합니다^^ 내년에도 화이팅!!,1
504,삼류 이휘재 좀 어떻게 좀~!!,3
505,아니요?,4
506,이게 보통인가요??,4
507,빨래하는 진짜 잘 마르네,4
508, 패턴이 안 좋다는 건 결국 코치진과 포수의 문제인가??,4
509,아 정말 여의도 새누리당사로 가자니깐,3
510,애들용인데 뭐가 문제냐고 하겠지만 내가 어릴 때 봐도 결말 보고 유치해서 손발 오그라들 뻔했다. 진짜 눈물 장면은 유치해서 손발이 오그라든다. 일본의 유치하고 전형적인 비논리성 '기적' 결말 전개. 일본 애들은 정말 '기적'을 좋아하는 듯.,3
511,전화가 펑 하고 터질 것만 같아 그런데 그것이 실제로 일어났습니다,4
512,네가 자기도 많이 양보 했다는 데 이거 어떻게 해야 해요….,5
513,  사회초년생이면서 첫 직장에서 어느 날 권고사직 당했습니다.,2
514,네가 해봐.,3
515,뭔 서부영화가 이따위야….,3
516,아…. 힘들어.,4
517,양아치 영환 줄 알고…. 흑흑…. 실망대박,3
518,세종대로 가 꽉 찰 정도였는걸….,4
519,"PD 사람 엄청 좋은 거 같다, 뮤비 촬영 때도 그렇고 방송 잘되는 데는 이유가 있다만은 오늘도 너무 감동이네",1
520, 3돌 갓 지난 아기가 눈앞에 아른거려 미칠 것 같습니다,2
521,뭐 다들 모르는 사이도 아니고 간단히 카톡으로 출전할래? 안 되냐? 왜? 와줌 안됨? 거참~즐기세요~ 하면 될 것을 비싼 비행기 타고 왜 가니? ㅋㅋ,3
522,안에는 들어가 봤나?,4
523," 국대에선 빠른 패스, 연계 보기 힘듦.",3
524,쓰레기 기자더라~ 큰 거 보도하네... 대단해~,3
525,그럼…. 얘기 나누세요.,2
526,"뭣 보다 뽑힐지 안 뽑힐지 그게 제일 먼저 걱정되고 ㅜㅜ 으헝…. 아 맞다 서빙 일해보신 분들, 많이 힘든 이요;;;",5
527,다른 아기들도 토를 자주 하나요?,5
528,     (세상에 어떤 일이 있더라도 저에게 있어서는 연 아양이 최고입니다.!!),1
529,네이버는 언론조작을 당장 중단하라,3
530,언제부터 보수가 부패를 의미하게 된 거?,4
531,"뭡니까. 전화도 안 받고, 사무실에도 없고, 어디서 뭐 하다 이제야 나타납니까.",3
532,알았어~,2
533,지금 가고 있는 길이 바른길인가?,5
534,임신 초기부터 19주까지 너무 많은 정신적 신체적 스트레스를 받았습니다,2
535,자꾸 뭘 설득 하려 하고 설교하려고 하는 게 보기 거북하다. 그리고 결혼반지를 위해 범죄 가담하다니 무슨 개 경지설정이냐.,3
536,근데 오픽이 처음이라 어떤 형식의 수업이 좋은지 잘 알 수 없어서 학원이나 강의를 바로 선택 못 하겠더라고요.,5
537,아무리 일이 있어도 그렇지!,2
538,박근혜 끌어내리고 제일 먼저 해야 할 일이 어버이연합이니 엄마부대니 누가 돈 대주는지 뻔히 보이는 이들 단체들 압수수색부터 해야 한다,3
539,여러모로 마음이 혼란스럽네요. 0,2
540,변호사 이경재가 시킨 작전이다!!,3
541,얘야-,4
542, 이렇게 계속 살아야 할까???,2
543,그럼 우리가 처음으로,3
544,이 돈이면 신도림 가서 s7 사고 가족끼리 삼겹살 먹고 집에 오겠다,3
545,당장 오늘도 못 맞추면서 무슨 6 10개가 온다고 쯧쯧,3
546,반응이 정말 폭발적이네요. ㅋㅋㅋ,4
547,뭔 개코같은 소리야,4
548,댓글부대 박정원 돈사 모들 득실득실,3
549,설마 1981년 광주처럼 내일 광화문에 되지는 않겠지!,5
550, 지금 헤어진 지 한 달이 다되었는데 아직도 기대를 하게 되네요…….,2
551,결국 또 제 자리군요.,2
552,그래? 손주가 네가 가잔다고 동물원에 간 걸 보면 네가 정말 특별한가 보구나.,2
553,저래도 안 잘리고 연금 나오니 천국,2
554,오빠…. 평생 너만 보고…너만 사랑하고…. 그렇게 살게.,4
555,"물론 별로 도움은 안 될 테지만, 그만둬야겠다고 생각하시기 전에 상담해주시지 않았다는 게 조금 섭섭하다는 뜻이에요.",4
556,북한 날씨는 왜 알려주는 거야?,4
557,의외로 여성들이 꼽은 소원 중 1위가 딴 게 아니고 먹어도 살 안 찌는 거라더라,4
558,비용을 청구한다든지.,2
559,왠지 느껴지는 중력 가속도가 어마어마할 듯.,4
560, 전 무서워서 그 역에서 내리고 다른 열차 탔습니다.,5
561,싱크홀도 전 세계적으로 유행 타나 보네 크크크,5
562,"그래? 야, 정신 차려. 실내화를 잃어버리다니. 그나저나 껌 씹을래?",4
563,댓글 보니 국민성 알만하다….,4
564,나라가 이 꼬락서니인데도? 살고자 하네….,4
565,창조경제는 누굴 위해 하는 건지…?,3
566,일본에 현대차 다니는 거 봤나?,4
567,진짜 악마가 따로 없네요….,3
568,진짜 환경부가 제대로 하는 게 뭡니까 대체?,3
569,아.. 창피해 ㅠㅠ. 앞으로 SNS 하지마세요!!,2
570,속상해 죽겠어.,4
571,역시 불곰 감독님의 선택!!,4
572,도대체 잠입해서 뭘 하란 말입니까? ,4
573,전쟁 일어나도 지진 일어나도 대갈통 올림머리 하나?,3
574,밀고 당기기보다 직진이 더 매력 대단함,1
575,전화를 걸어 몸값을 가져오면 우린 돈만 받으면 돼. 아무도 안 다쳐!!,3
576,보안 손님…. 밤에 둘이서 뭐 했어요?,4
577,이 정신 나간 놈은 왜 또 기어 나와서 주둥이 나불거리나?,3
578,어디다 갖다 붙입니까? ㅋ,3
579, 그동안 너희들한테 퍼주던 친일파를 지금 재판 중이다….,3
580,가족은 건드리지 말자,3
581,블랙핑크가 들 축하해~~~!!,1
582,나 같으면 노트7은 못 쓴다,5
583,기상청 공무원 쓰레기들 모두 파면하고 연금 몰수해라,3
584,나도 친구분처럼 김영철 씨가 가장 웃긴다고 생각했었는데 지금은 정말 멋있는 개그맨이 된 듯,1
585, 이런 식으로 말씀하시던데 뭐가 무슨 소리인지….,5
586,"영상은 진짜 훌륭한데,,,, 한국판 더빙판은 아주 욕 나오네,, 영상을 망치는 더빙이다",3
587,늙은이들이 더 하다니까 극히 혐오,3
588,못 봤는데…. 으잉? AC일. 기어이. 기어이 일을 저질렀어!,4
589,화나는 와중에 존나 잘생겼네,4
590,제가 첫째라서 더 힘드네요….,2
591,"하……. 정말 말이 안 나오는 영화. 내용, 연출, 카메라, 연기까지 뭐 하나 제대로 맘에 드는 부분이 없다. 완전 B급 영화 느낌. '본'이라는 타이틀을 달고 엔딩 음악을 틀어주기에 너무나도 부족한 영화. 본 시리즈 팬으로서 정말 맘에 안 드는 영화였다.",3
592,나 다음 주 도로 주행 시험을 치는데... ㅈ댐,5
593,우와~어쨌든 대단해,1
594,근육이 뭉친 건가요??,4
595,야!!,4
596,한국에서 인기 많은 거 다 알면서…. 기사만봐도 그날의 기억들이 새록새록 하구만…. ㅋㅋ,4
597,유난히 닭을 학살시키네? 뭔 관련이야,4
598,"삼성, 가짜 댓글 조작으로 대만에서 벌금 -2013",3
599, 근데 저보다 나이는 더 많으시고(결혼은 안 함) 애인 여부 조차 모르는 정말 일과 관련된 관계인 분인데 어떻게 가까워질까요?,5
600,전자파가 온 신체를 감싸겠군….,5
601,우리 반 학생이 지구대에 있대!,3
602, 무료로 하면 어쩌냐고 하셔서요….,5
603,졸리 같은 외모는 진짜 배우 역사상 전무후무 할 거 같다.,1
604,도대체 어떻게 된 거야? ,2
605,쓰레기 여러 명 나가더라,3
606,최신 휴대전화기도 이제는 위험하구먼 냥 사치였다는 것을 깨닫게 해주네….,4
607,국가는 그들의 돈만.,3
608,이런 판국에 앨범을 내다니….,4
609, 진짜 조원은 여러모로 참 생각 있는 배우인 거 같네….,1
610,귀성길이 정체 되도 광주는 폭동이다.,4
611,강소라 몸매 좋지 얼굴 이쁘지 어리지 성격 쿨하지….,1
612,"그리고 지난주 주말은 무도, 런닝맨 본 뒤 무도는 신나게 음악 만드는 모습을 보여주시고 런닝맨에서는 카리스마 모습을 보여주셔서 정말 유재석이 멋있게 보였어요",1
613,국정원이 또~~~,4
614,어~~ 알아~ 농담한 거야~,4
615,침대 축구 할 필요가 없지 공격이 없는데….,3
616,깜빡이 안 켜면 범칙금 좀 세게 물려라,3
617,"잔말 말고, 얼른.",4
618,지코랑 설현이랑 헤어지게 해 주세요,3
619,어제 전주 삼성 문화회관에서 콘서트 봤지요.,1
620, 임들... 아이폰7 폭발되는지 이래저래 계속 시도해보는 건 아니겠죠??,5
621,뭐요? 당신 경찰 맞아? 경찰이면서 왜 가해자 편을 들어? 우리 애 얼굴 상한 거 안 보이냐고!,4
622,안타깝네요..!! 딸의 죽음이 충격이었나 봅니다.,2
623,감사합니다,1
624,최악…. 감동도없고 ....대놓고 범죄…. ㅡㅡ말도안돼는영화,3
625,사랑해... 미안해…. 고마워.... 보고 싶다 ㅠㅠ,1
626,"어? 아니~, 아무나 맡는 건 조금 곤란한데. 제대로 해낼 수 있는 사람이면서, 안심하고 맡길 수 있는 사람이 좋지 않을까 해.",4
627,정신병자야 뒈지기 전에 담배 무단투기하고 유서까지 쓰고 뒈졌는데 무슨 개소리냐,3
628,힘들고 아플 텐데 캐럿을 앞에서는 밝고 활기찬 모습 많이 보여줘서 고마워요.,1
629,아니 그것보다 그녀가 귀찮아 할 까봐 안 되겠습니다….,2
630,요즘 대세 시죠.,1
631,이참에 조선족 것들도 다 쫓아내자,3
632,오늘 진짜 공동 수상받으면 주작이다.,3
633,노무현의 망령이 길거리를 배회한다면 정말 무서운 일….,5
634,이건 범죄 수준이다….,3
635,아들 군대 가는데 너무 무섭다.,5
636,군대 때 해병유격·대테러 교육 침 질질 흘리면서 훈련받았었는데 그때 생각 많이 나더라….ㅅㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂ,3
637,일베나 메갈리아나 너무 극단적 성향을 가졌는지 말이 안 통하더라 ㅋㅋ,3
638,바로 죽인다니요?,4
639,대구 제기랄 똑바로 투표 안 할래 대통령부터 국회의원들까지 상태가 왜 저따윈데 진짜,3
640,엄마랑 아버지가 같아요?,4
641,진짜 이건 국가 존폐위기임,5
642, 강남 어머니들 감사합니다,1
643,계속 폭탄 안고 있는 이유는 뭔가.,3
644,웩 이거 뭐야 이건 좀 아닌데 평점이 쯧쯧,3
645,그러면 큰일인데 어떻게 하죠? 0,5
646,네…. 다행이네요… 전 제가 너무 재미가 없는 편이라서…,3
647,여자들도 애매하게 행동하나요?,3
648,…예?,2
649,배우들 보니깐 큰 기대하긴 힘들 듯해서 그냥 봤는데 내용은 아동급이고 B급 에로영화보다 못한 영화.,3
650, 3일째 연락이 안 되고 있어요.,5
651,삶이란 이토록 허무한 것이다,2
652,전 세계가 똘똘 뭉쳐서 미국 죽이기를 해야 하나?,4
653,"그럼, 너에게는 이쪽 일 좀 부탁해도 될까? 쿠키와 케이크, 어느 쪽을 더 잘하니?",2
654,오~ 김동률 마음 씀. 선배가 먼저 게스트해주겠다고,1
655,"대학 부 활동은 서클하고는 다르니, 진지하게 하고 계신 거 아닌가요? 놀아도 되는 건 고등학생 시절뿐, 이라고요.",3
656,노무현보다 머리 좋네,4
657,진짜 이건 아니지 않나,5
658,다시 올까 두렵네요,5
659,"등장인물이 10명을 안 넘는 저예산 영화, 그래픽으로 승부를 보려고 하지만 갈수록 유치해지는 게 제작비가 부족한 듯. 유치한 전문용어만 난무하는 시간 아까운 영화",3
660,초보운전자에게 좋겠네요…. 다른 길로 들어섰다가 욕먹는 경우 많은데….,1
661,"케빈 베이컨, 제프 브리지스, 라이언 레이놀즈, 메리 루이스 파커... 배우가 아깝다. 배우 빼면 빵점 주고 싶을 정도….",3
662,분명 머릿속으로는 잘한 거라고 생각하는데…….,5
663,이런 경우는 처음이라서요,5
664,엄마 죽는다니까.,2
665,그럼! 내가 당신에 대해서 모르는 게 뭐 있어!,3
666,아이돌은 아니길 바랐는데….,3
667,발견한 게 대단,4
668,이 건은 또 어느 재단이냐.,4
669,아니 이게 왜 9점대 일까;;;….,3
670,형 우도 가서 우찬이도 가 고시 퍼진 거겠지,2
671,아이를 던져서 뇌진탕에라도 걸리면 어쩌려 고;;,5
672,완전 뿌듯 ~~,1
673,오랜만이시면 얼마나….,4
674,"너, 너... 실망이야. 그렇게 안 봤는데….",4
675,그냥 들려서 들은 거지. 갈 거냐? 그 파티?,4
676,유학 간 아들 하나에 늦둥이 딸 하나 있지요. 대표님은 형제가?,4
677,아내는.. 십 년 전에 죽었습니다. 둘째 낳으면서요. 아내에 대해 더 그런 식으로 말씀하지 마십쇼.,2
678,앞날도 걱정되고….,5
679,8년은 꼭 해 먹겠다는 뜻?? 트럼프 재래종 돼지,3
680,오늘은 급식 없지? 토요일이니까.,2
681,쓰레기형 정말 축하드립니다. ㅎㅎ,1
682,넌 이미 부끄러운 어미일 뿐이다,3
683, 욕심 작작 내고 경비원 배치 4면 의무화법 시켜라!!,3
684,"야, 아무리 그래도 그건 그거고.",3
685,뭐~? 설마 이런 시간에 여자애 혼자 집에 보낼 셈이야? 에스코트는 신사의 의무라고~,3
686,?; 오바마 태클 한방에 무력화시키네! ㅋㅋㅋㅋㅋ,4
687,내가 언제 똥을 주워 먹었나 ?,5
688,미세 먼지 없는 거 맞나요…?,4
689,까짓거 삼국유사 목판 복각하면 되는 거 아니냐 지금 기술이 훨씬 좋은데 무려 최초 인쇄본이네,4
690,내가 어디 선보러 가는 줄 알겠어요.,4
691,막말 많이 하지만 박근혜보다는 백만 배쯤 유능한 트럼프,2
692,위가 부담받진 않을까요. ㅜㅜ,5
693, 벌레 조선족들 열 받냐?,3
694,진정 연출력에 박수를 보냅니다!,1
695,아 한국에서 어떻게 사냐,5
696,입맛대로 골라서 하네 ?,3
697,욕이 저절로 나오네,3
698,못사는 것들 부들부들,3
699,새누리 의원 특히 이완영 이 사람은 도대체 어떻게 의원이 된 건지…….,4
700,박근혜나 박사모나 구라치는 수준이 똑같네!!!,3
701,현실적으로 얼마나 힘든지….,2
702,영어를 전혀 모르는데 될까요?,5
703,사람이 만든 바이러스…. 라면 무섭다. 공격,5
704,"아니.., 왜 자꾸 뒤에 서 계시냐고요. 깜짝깜짝 놀래게….",4
705,댓글알바도 어버이연합처럼 조사해야 한다,3
706,그럼요.,3
707,방송 잘 보고 있습니다….,1
708,한 달 가까이 합숙 훈련했으니 2골이라도 넣은 거야 새꺄,3
709,이것도 영화라고,3
710,오늘 국장님 안 나오셨어요?,4
711,저 이제 34주인데 괜히 조산할까 봐 겁나네요. ㅠㅠ,5
712,나도 한 번만 해 볼래.,3
713,발로 쓴 시나리오 발로 연기하는 엄정화. 엄정화 연기 잘한다는 사람들은 소속 시일 바임?,3
714,약국 기획사에 연습생으로 보내는 부모들을 보면 아이들에 대한 사랑이 부족하거나 잘못됐다는 것을 알 수 있다.,3
715,"블랙인 걸 알겠는데…. 그래도 어느 정도는 재미가 있어야지…. 이거 원,",3
716,3개월부터 머리를 들더니. 이젠 틈만 나면 머리를 들고 어젠 다리까지 들어주네여….,5
717,김민희 씨 진심 축하드려요. 한국영화계의 큰 경사네요,1
718,오늘 정말 한눈에 반할 정도로 이뻤어요~~,1
719,왜 그래 너? ,3
720,우연이 세 번이면 운명이라고 하는. 그러면 조카분 잘 만나고 가십시오.,4
721,이게 뭐야. ㅠㅠㅠ,2
722,말로만 하지 말고 실천해라 국가들아,3
723,원래 금세 어울리는 게 정상인가요. ㅠㅠ,2
724,끝이 없는 장마의 시작이었나 봐.,4
725,미안하실 건 없죠. 취향이란 게 다 사람마다 다른데. 오히려 제 고집만 부린 제가 미안하죠. ,4
726,"김대중, 노무현정권때두 존재하지 않았나?",4
727,더 절 가지고 놀게 하게 싫네요,3
728,출근도 안 하는 대통령,3
729,이건 뭐…. 차승원 연기만 돋보일 뿐…. 느와르면 코믹 요소를 최대한 배제하거나 아니면 차라리 왕창 웃기던지…. 차승원은 이제…. 성숙하다…. 연기가….,3
730,고생했다. 형님이 다시 한번 확인하라고 보냈어.,3
731,어두운 건물에서 음산한 배경음이 띠리라 리 하고 흘러나올 때 귀신이 나올까 봐 무서워서 끈 게 고민….,5
732,"뭘 어떡해! 욕심을 줄이던가, 아님... 화장실에서 살던가.",3
733,아 진짜라 붐은>< 그런 미녀가 또 있을까,1
734,목 핏줄이 어떻게 연기를 하지? 어제 진짜 깜짝 놀랐어요. 대단해요~~,1
735,"30대엔 아무리 더럽고, 치사해도 눈치코치로 버티는 거고 40대엔 알아도 모르는 척…. 50대엔 들어도 못 들은 척 버티는 거다. 그러면 정년은 거뜬히 보장받는다. 명심 또 명심해라! 이거 아니에요!",3
736,여배우는 박지은이 아니지... 솔직히 박지은이 전지현 덕 본 거지,3
737, 어느 은행이 금리가 좀 더 높고 어떤 상품으로 가입해야 하는지 알아보는 게 너무 어려워요,5
738,눈 뜨고 일어나니 스타가 되었다 시간 제약도 없는 멍청한 영화..,3
739,없음?,4
740,너무너무 재미없었다. 바보작가,3
741,그 덕에 좋아하는 분까지도 싫어하는 줄도 해서 받은 상황…….,5
742,구속이 정의다!!,3
743,쓴소리 좀 해주세요,2
744, 그냥 개판이지,3
745,성행위도 가능할까요?,4
746,"어머, 웬일….",3
747,사장님은 왜 식사를 안 하시고요.,4
748, 그 말이 그렇게 기분이 나쁩니까?,4
749,오늘 손님들 왜케없지……?,5
750,박근혜가 아무리 궁지에 몰려도 여기서 차은택과 성적 파트너네 마네 이런 헛소문을 퍼뜨리다간 쥐도 새도 모르게 잡혀간다.,5
751,임들이라면 어떻게 할 거예요? 0,4
752,괜찮네.,4
753,순실이랑 판박이네 21살 맞나. 크크크,3
754,어떻게 미치면 저렇게 미치는 건지….,4
755,너는 하나도 안 변했다.,4
756,"그냥 드리는 거 아니에요. 저랑 약속하신 거 책임져 달라고 드리는 거예요. 오늘 있었던 일, 무슨 일이 있어도 끝까지 비밀로 해 달라고 드리는 겁니다. ",3
757,안보 같은 소리하네! 안보가 중요한데 세월호 때랑 옥시 때 그리 많이 죽였냐? 이 쓸 ㄹ. ?. 기 정부야,3
758,저도 아직은 힘들지만!,2
759,평이 호불호가 갈리던데….,5
760,못 내놔. 난 지금 다이어트보다 서바이벌이 더 중요하거든?,3
761,임기 1년도 남지 않았는데 이런 거 하는 이유가 뭔지??,3
762,이거 어떡해야 되나 요;?;;급해요. ㄱ-,5
763,나의 스트레스 뿌리가 생김,3
764,"초등학생들에게 지시를 내려야 되는데, 어떡할래?",4
765,진지하게 게임 업계는 한번 싹 망한 다음 새로 만들어야 함,3
766,세상에.. DC-8이라니.. 완전 노인 학대구만….,4
767,요즘 세상이 좀 세상이 좀 무섭잖아요.,5
768,저 나이에 집 짓겠다는 것도 이상하고….,3
769,왜 안 올까요? ㅠㅠ,2
770, 극복할 수 있을까…?,5
771, 진짜 미래가 없어 보이고 너무 위태로워 보임.,5
772,애완동물 가게가 무슨 동물보호소인 줄 아나. 게다가 키워 주세 요도 아니고 키우세요? 지금 인심 써?,3
773,그 드라마 끝나고 비판 기사 많았는데 네이버엔 메인 안 걸고 찬양개시만 올림.,4
774,오래 했다고 주고 연애했다고 달라하고 방송 출연밖에 한 게 없는 신동엽 같은 사람 대상 주고 올해 연예 대상 유재석 안 주려고 짠 듯,2
775,가수 돼서 날마다 짜장면 시켜 먹지 뭐.,3
776,"19대 대통령은 문재인이 당선된다. 1,000,000%!!!",1
777, 오빠 강아지 좋아하세요?,4
778,김고은 의리로 보는 것도 한계가 온 듯…. ㅠ 벌써 망한 작품만 몇 개째인지….,3
779,어떻게 해야 토요일 오전 09시에 끝날 수 있는 건가요?,5
780,"에어. 대학 가겠다고 특별반인지 뭔지 들어 가드니, 연애질이나 하고 앉았고.",4
781,"남자 쪽에서 저한테 마음은 없으면서 제가 먼저 차주길 기다리는 것 같다는 느낌이 들어 한달 가까이 울면서 지내다가 결국 이별 통보 했는데 남자친구의 기다렸다는 듯이 쿨한 ""그래""라는 대답….",3
782,김우빈 이렇게 연기 잘했나?,4
783,중국에 몇천 년간 속국으로 ? 다시 그날들이 그립지….,3
784,요녀 박근혜에게 사형을 내려 무너진 국기를 바로 세우자.,3
785,제가 평생 이름 바꿔 달라고 그렇게 애원을 하는데도 절대 안 된다고…. 왜 그러신 건지 혹시 작은아버진 아세요?,4
786,자꾸 말 시키지 맙시다. 집중 안 되면 더 오래 있어야 된다고. ,3
787, 취업도 못 해서 다리 벌려 취업 대신 결혼한 년들이 OOO 아는 척 떠들더라,3
788,조윤선은 일본군 위안부로 김기춘은 탄광으로 보내세요,3
789,언제나 응원하는 팬이 될게요^^,1
790,한 번에 지구 반 바퀴라….,4
791,한 놈이라도 국민 말 좀 들이쳐 먹어라,3
792,"흥, 난 그런 식으론 못해. 사양이야. 난, 내 여자 정도는 내가 행복하게 만들 거야.",4
793,왜 그래? 또 아픈 거야?,4
794, 마치 나 들으라고 한 듯 한 게 고민요 0,2
795,아무튼 타이밍이 좋아서 살았네요.,4
796,오늘 드디어 태극기가 촛불을 눌렀다!!!~~~,1
797,역시 천상 골키퍼 신난다!,1
798,헤어지니 없던 시간이 생겨?,3
799, 100 안에 조기 대선.,5
800,현대랑 다르네! 와우,4
801,"친구끼리 오랜만에 만나서 그렇게들 할 말이 없데요, 결혼들 하면?",1
802,세월호 사건 다음 날에도 24시간' 그일'에만 매여있어야 하냐며 승마협회 복지기에 더 혈안이었던 소시오패스. 싸이코. 내 평생에 다시 못 볼 미친 대통령!!!,3
803, 수업을 너무 많이 빠져서 거의 다 F를 받게 생겼어요…….,2
804,미안해요. 내일까지 제출해야 하는 광고 삽화가 있어서 지금은 좀 힘들 것 같아요. 목요일에 같이 갈까요?,4
805,"그 좋았던 삼성의 불펜, 이젠 추억으로 남겠네! 지켜줄 투수가 없다.",1
806,솔직하게요?,4
807, 가뜩이나 다른 구치소에 있는 정호성까지??,4
808,아버지 그만 좀 드세요. 익었는가 보신이라면서 그렇게 다 드시면  어떡해요?,3
809, 모조리 한방에 처넣어라,3
810,오 역시 월 클 지성 팍 ^^,1
811,네 집?,4
